grid_id,size_ratio,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,max_direction,min_direction,mean_direction,std_direction,color,size_cluster,cluster_id
102,0.035061728395061734,1078,20,1122,1.5421158465515792,5.808639593177808,10.075163339804034,231,268,333.43494882292197,17.10272896905235,175.26883889598722,223.68065776646503,red,2.0,0
102,0.034675925925925916,1104,100,1113,4.287464628562721,5.3580180285670735,6.428571428571428,240,268,30.963756532073546,0.0,15.481878266036773,21.89468221483846,green,2.0,0
102,0.0374825550187869,1108,100,1098,0.7575757575757576,3.2521370748253764,6.516913081092899,213,263,348.69006752597977,0.0,84.66799343942769,136.40312567361735,green,2.0,0
102,0.07075102880658436,1112,100,2236,3.3112582781456954,4.673483243454478,7.142857142857142,226,268,201.80140948635184,180.0,187.2671364954506,12.587049635658481,green,5.0,0
102,0.03317019400352734,1136,100,969,3.614204568546647,5.347612405968827,7.136853479562394,235,263,347.4711922908485,0.0,109.99912687013193,159.6856787958823,green,2.0,0
102,0.02966049382716049,1171,100,900,3.516565181788128,4.785988104667837,7.335675635854664,221,266,333.43494882292197,5.710593137499642,64.04392800570979,119.34421341224188,green,2.0,0
102,0.045764684714609975,1214,100,260,0.5847953216374269,1.0161193851682335,6.118503471714472,101,232,345.9637565320736,0.0,156.1804683058365,100.0505479791283,green,3.0,0
102,0.04641975308641976,1288,100,1472,3.4924791188991677,4.885774328443243,6.279069537987319,234,267,348.69006752597977,35.53767779197437,192.1138726589771,221.43217832568783,green,3.0,0
102,0.042368827160493824,1340,100,1276,2.2113829791387274,6.266774545190837,8.734640537108554,230,267,26.565051177077976,0.0,14.077483118505054,11.26590329126259,green,3.0,0
102,0.008565779320987654,1448,100,120,0.6172839506172839,1.354082020803384,5.109489051094892,96,219,315.0,0.0,184.51459318125828,99.97058441238731,green,0.0,0
102,0.061601080246913575,1458,100,1624,2.2900763358778624,4.3990504243011435,6.472730110089038,220,265,351.86989764584405,0.0,60.10761146104368,119.06286434596794,green,4.0,0
