1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10,1-11-00-00,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-00	152
1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10,1-11-00-00,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-11,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-10-11-00,1-01-11-10-10-01,1-01-11-10-10-11,1-01-11-10-10-10,1-01-10-11-11-11	153
1-10-10-00-01	154
1-10-00-11	155
1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10,1-11-00-11,1-11-00-01-11,1-11-01-00-10,1-11-01-00-11,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-11-10-00,1-01-11-11-00-10,1-01-11-11-00-00,1-01-11-01-10-10	156
1-01-11-10-11-00,1-01-11-10-10-01,1-01-11-10-10-11,1-01-11-10-10-10,1-01-10-11-11-11,1-01-10-11-11-10,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	157
1-10-10-00-00-11,1-10-10-00-01,1-10-10-01,1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10	158
1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-11-00-00,1-11-00-10,1-11-00-11,1-11-00-01-10,1-11-00-01-01,1-01-11-10-10-11,1-01-11-10-10-00,1-01-10-11-11-11	160
1-10-10-01	162
1-10-00-10-11,1-10-00-11	163
1-10-00-00-00-01,1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	164
1-10-00-11,1-10-10-01,1-10-01-10,1-10-01-11,1-11-00-10	165
1-10-00-00-00-01,1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	166
1-01-11-10-11-00,1-01-11-10-10-01,1-01-11-10-10-10,1-01-10-11-11-11,1-01-10-11-11-10,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-10-01-00-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	167
1-00-10-10-10,1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-00-01-11,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	169
1-11-00-10,1-11-00-11,1-11-00-01-10,1-11-00-01-11,1-11-00-01-01,1-11-00-01-00,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-11-00,1-00-11-10-01-11,1-00-11-10-01-10,1-00-11-10-01-00,1-00-11-10-00-11	170
1-10-00-10-10-01-00,1-10-00-10-10-01-01,1-10-00-10-11,1-10-00-11	171
1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	172
1-10-01-01,1-11-00-00,1-11-00-01-10	173
1-01-10-11-10,1-01-10-10-11	174
1-00-11-11-11,1-00-11-11-10	175
1-11-00-01-11	176
1-11-00-01-11,1-11-01-00-10,1-11-00-01-01,1-11-00-01-00,1-11-00-00,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-11-00,1-00-11-10-01-11,1-00-11-10-01-10	177
1-10-00-10-01,1-10-00-11,1-10-01-10,1-10-01-00-10,1-10-01-00-11,1-10-01-01	178
1-00-10-11-11,1-00-10-11-10	179
1-11-11-01-00,1-11-11-01-01	180
1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	181
1-11-01-00-11,1-11-01-00-10,1-11-01-00-00,1-11-00-01-01,1-11-00-01-00,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-00-11-10-10,1-00-10-11-11,1-00-10-11-10	182
1-00-10-10-10	183
1-10-00-10-11,1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10,1-11-00-01-10,1-11-00-01-11,1-11-01-00-00,1-11-00-01-01,1-11-00-01-00,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-00-11-10-01-11,1-00-11-10-01-10,1-00-11-10-00-11,1-00-11-10-10	184
1-10-10-00-01,1-10-10-01,1-10-00-11,1-10-01-10	185
1-10-10-00-01	186
1-10-11-00,1-10-01-10,1-10-01-11,1-11-00-10	187
1-10-00-00-00-01,1-10-00-00-01-00,1-10-00-00-01-01,1-10-00-00-01-11,1-10-00-01-00-10,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	188
1-10-10-00-01,1-10-10-01,1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10	190
1-10-00-00-00-01,1-00-10-10-10,1-00-10-10-11,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-10,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10,1-11-00-11,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-10-01-11,1-01-11-11-00-10,1-01-11-11-00-01-10,1-01-11-11-00-00,1-01-11-01-10-10,1-01-11-11-10-00,1-01-11-10-11-00,1-01-11-10-01-10,1-01-11-10-10-01,1-01-11-10-10-00,1-01-10-11-11-01,1-01-10-11-11-00,1-01-10-11-01-10-11-11,1-01-10-11-01-10-11-10,1-01-10-11-01-10-10	192
1-11-11-01-00	193
1-10-00-11,1-10-01-10,1-10-01-11	194
1-11-01-11	195
1-11-01-11,1-11-01-10,1-11-01-00-11,1-11-01-00-10,1-11-01-00-00,1-11-00-01-01,1-11-00-01-00,1-01-10-11-10,1-01-10-10-11,1-01-10-10-10,1-00-11-11-11,1-00-11-11-10,1-00-11-10-11,1-00-11-10-01-11,1-00-11-10-01-10,1-10-01-00-01,1-10-01-00-00,1-10-00-01-11,1-10-00-01-01	196
1-00-10-01-11-10,1-00-10-11-01-00,1-00-10-11-01-01,1-00-11-10-00-00,1-00-11-10-00-10,1-00-11-10-00-11,1-00-11-10-10	197
1-01-11-10-10-10	198
